-96.5873000,39.1855000,-96.5750000,39.1920000
3659517448,121996364,0.061
3659517448,121995147,0.030
121995147,3659517448,0.030
121996364,3659540652,0.003
121996364,3659517448,0.061
3659540652,121996369,0.054
3659540652,121996364,0.003
121996369,121996372,0.059
121996369,3659540652,0.054
121996372,122015378,0.028
121996372,2318553779,0.026
121996372,121996369,0.059
2318553779,2271964124,0.036
2318553779,121996372,0.026
2271964124,121996374,0.005
2271964124,2318553779,0.036
121996374,3709386010,0.004
121996374,3709386007,0.005
121996374,1846187283,0.004
121996374,2271964124,0.005
1846187283,1846187295,0.000
1846187283,121996374,0.004
1846187295,773426429,0.005
1846187295,1846187283,0.000
773426429,773425910,0.007
773426429,1846187295,0.005
773425910,961153106,0.004
773425910,773426429,0.007
961153106,773426325,0.003
961153106,773425910,0.004
773426325,773426239,0.008
773426325,961153106,0.003
773426239,773425940,0.009
773426239,773426325,0.008
773425940,773425902,0.026
773425940,773426239,0.009
773425902,773426088,0.012
773425902,867744094,0.002
773425902,773425940,0.026
867744094,867744199,0.006
867744094,773425902,0.002
867744199,3700410694,0.027
867744199,867744094,0.006
3700410694,773426206,0.012
3700410694,3700410695,0.014
3700410694,867744199,0.027
3700410695,3700410693,0.005
3700410695,3709414160,0.004
3700410695,3700410694,0.014
4376747484,121997136,0.034
4376747484,121997132,0.036
121997132,4376747484,0.036
121997136,121997138,0.041
121997136,4376747484,0.034
121997138,121997141,0.060
121997138,121997136,0.041
121997141,1136230289,0.062
121997141,121997138,0.060
1136230289,121997145,0.004
1136230289,121997141,0.062
121997145,3665384932,0.004
121997145,1136230289,0.004
3665384932,1209626688,0.058
3665384932,121997145,0.004
1209626688,121997149,0.008
1209626688,3665384932,0.058
121997149,122041966,0.054
121997149,1209627069,0.011
121997149,1209626688,0.008
121999259,121999262,0.087
121999259,121999253,0.077
121999253,121999259,0.077
121999262,3709414133,0.006
121999262,121999259,0.087
3709414133,121998312,0.081
3709414133,121999262,0.006
121998312,121999265,0.091
121998312,3709414133,0.081
121999265,121999270,0.091
121999265,121998312,0.091
121999270,121999272,0.087
121999270,121999265,0.091
121999272,121999276,0.088
121999272,121999270,0.087
121999276,121999278,0.087
121999276,121999272,0.088
121999278,121996981,0.087
121999278,121999276,0.087
121996981,121996691,0.089
121996981,121999278,0.087
121996691,3700438960,0.006
121996691,1529134361,0.036
121996691,121996981,0.089
2411831892,4375066461,0.003
2411831892,122011347,0.006
122011347,4375066462,0.064
122011347,867744274,0.002
122011347,2411831892,0.006
4375066461,726961824,0.004
4375066461,2411831892,0.003
726961824,1878084870,0.005
726961824,4375066461,0.004
1878084870,726961828,0.005
1878084870,726961824,0.005
726961828,1878084873,0.007
726961828,1878084870,0.005
1878084873,122011349,0.008
1878084873,726961828,0.007
122011349,1878084875,0.006
122011349,1878084873,0.008
1878084875,726961822,0.006
1878084875,122011349,0.006
726961822,1878084866,0.007
726961822,1878084875,0.006
1878084866,1878084865,0.004
1878084866,726961822,0.007
1878084865,726961817,0.004
1878084865,1878084866,0.004
726961817,1878084867,0.008
726961817,1878084865,0.004
1878084867,726961827,0.008
1878084867,726961817,0.008
726961827,122011354,0.019
726961827,1878084867,0.008
122011354,1878084879,0.008
122011354,726961827,0.019
1878084879,726961818,0.008
1878084879,122011354,0.008
726961818,726961819,0.021
726961818,1878084879,0.008
726961819,726961823,0.019
726961819,726961818,0.021
726961823,726961830,0.014
726961823,726961819,0.019
726961830,3659540630,0.020
726961830,726961823,0.014
3659540630,4309770206,0.005
3659540630,726961830,0.020
4309770206,3659540662,0.005
4309770206,3659540630,0.005
3659540662,122011363,0.092
3659540662,4309770206,0.005
122011363,1881578949,0.021
122011363,3659540662,0.092
1881578949,1881578934,0.020
1881578949,122011363,0.021
1881578934,122011366,0.019
1881578934,1881578949,0.020
122011366,122011369,0.031
122011366,1881578934,0.019
122011369,3659540828,0.003
122011369,122011366,0.031
3659540828,122011372,0.043
3659540828,122011369,0.003
122011372,726961831,0.017
122011372,3659540828,0.043
726961831,726961820,0.022
726961831,122011372,0.017
726961820,1886194296,0.007
726961820,726961831,0.022
1886194296,726963308,0.007
1886194296,726961820,0.007
726963308,121996133,0.016
726963308,1886194296,0.007
121996133,121998249,0.049
121996133,726963308,0.016
121998249,121996133,0.049
122015378,2318873046,0.002
122015378,2318873173,0.002
122015378,121996372,0.028
2331888052,122015675,0.030
2331888052,122015671,0.057
122015671,2331888052,0.057
122015675,3669544404,0.006
122015675,2331888052,0.030
3669544404,122014439,0.081
3669544404,122015675,0.006
122014439,121998300,0.087
122014439,3669544404,0.081
121998300,122015680,0.092
121998300,122014439,0.087
122015680,122015683,0.091
122015680,121998300,0.092
122015683,122014384,0.086
122015683,122015680,0.091
122014384,122015685,0.087
122014384,122015683,0.086
122015685,3665357163,0.082
122015685,122014384,0.087
3665357163,122013596,0.005
3665357163,122015685,0.082
122013596,3665357173,0.005
122013596,3665357163,0.005
3665357173,121996976,0.082
3665357173,122013596,0.005
121996976,121996683,0.086
121996976,3665357173,0.082
121996683,961153129,0.005
121996683,1209624983,0.006
121996683,121996976,0.086
1209624983,1209623491,0.067
1209624983,961153409,0.004
1209624983,121996683,0.006
961153409,775457191,0.026
961153409,1209624983,0.004
775457191,1448556236,0.005
775457191,773426380,0.004
775457191,961153409,0.026
773426380,961152979,0.003
773426380,737164601,0.044
773426380,775457191,0.004
737164601,1448556253,0.004
737164601,910144762,0.010
737164601,773426380,0.044
910144762,910144795,0.004
910144762,122015689,0.012
910144762,737164601,0.010
122015689,773425942,0.008
122015689,910144762,0.012
773425942,961152855,0.003
773425942,910122851,0.030
773425942,122015689,0.008
910122851,122015693,0.004
910122851,773425942,0.030
122015693,961153071,0.003
122015693,1448555613,0.021
122015693,910122851,0.004
1448555613,1448556270,0.004
1448555613,1448552913,0.006
1448555613,122015693,0.021
1448552913,737164602,0.008
1448552913,1448555613,0.006
737164602,737164599,0.020
737164602,1448552913,0.008
737164599,1448552914,0.014
737164599,737164602,0.020
1448552914,1448552911,0.005
1448552914,1448552915,0.004
1448552914,737164599,0.014
1448552915,122015696,0.011
1448552915,1448552914,0.004
122015696,739193077,0.013
122015696,961153348,0.007
122015696,1448552915,0.011
950993502,122016787,0.009
950993502,122016783,0.010
122016783,3700438955,0.009
122016783,1126517333,0.013
122016783,950993502,0.010
122016787,122016791,0.008
122016787,950993502,0.009
122016791,950993465,0.011
122016791,122016787,0.008
950993465,1126517314,0.005
950993465,122016794,0.010
950993465,122016791,0.011
122016794,1126517386,0.003
122016794,950993465,0.010
1126517386,1126517279,0.003
1126517386,122016794,0.003
1126517279,1126517358,0.004
1126517279,1126517386,0.003
1126517358,1126517380,0.002
1126517358,1126517279,0.004
1126517380,1126517327,0.002
1126517380,1126517358,0.002
1126517327,1126517352,0.003
1126517327,1126517380,0.002
1126517352,1126517300,0.003
1126517352,1126517327,0.003
1126517300,1126517401,0.002
1126517300,1126517352,0.003
1126517401,1126517348,0.004
1126517401,1126517300,0.002
1126517348,1126517367,0.003
1126517348,1126517401,0.004
1126517367,1126517314,0.004
1126517367,1126517348,0.003
1126517314,950993465,0.005
1126517314,1126517367,0.004
122018623,3669544406,0.006
122018623,121989266,0.086
121989266,122018623,0.086
3669544406,122014440,0.081
3669544406,122018623,0.006
122014440,121998306,0.087
122014440,3669544406,0.081
121998306,122018626,0.091
121998306,122014440,0.087
122018626,122018629,0.091
122018626,121998306,0.091
122018629,122014387,0.086
122018629,122018626,0.091
122014387,122018631,0.088
122014387,122018629,0.086
122018631,3665357161,0.082
122018631,122014387,0.088
3665357161,122013601,0.005
3665357161,122018631,0.082
122013601,3665357175,0.005
122013601,3665357161,0.005
3665357175,121996979,0.082
3665357175,122013601,0.005
121996979,121996686,0.089
121996979,3665357175,0.082
121996686,1529134361,0.036
121996686,1209623297,0.035
121996686,121996979,0.089
737164595,1126517283,0.017
737164595,748739364,0.001
748739364,4601049816,0.003
748739364,737164595,0.001
1126517283,1126517280,0.041
1126517283,737164595,0.017
1126517280,1126517333,0.016
1126517280,1126517283,0.041
1126517333,122016783,0.013
1126517333,1126517280,0.016
3700438955,4601057280,0.029
3700438955,122016783,0.009
961153444,2411831896,0.067
961153444,122023144,0.003
122023144,3709414157,0.004
122023144,3700410692,0.005
122023144,961153444,0.003
2411831896,2272006308,0.009
2411831896,961153444,0.067
2272006308,4375066464,0.011
2272006308,2411831896,0.009
4375066464,1449288416,0.018
4375066464,2272006308,0.011
4376747460,121991633,0.034
4376747460,121995263,0.040
121995263,4376747460,0.040
121991633,4376747469,0.036
121991633,4376747460,0.034
4376747469,122018284,0.036
4376747469,121991633,0.036
122018284,4376747483,0.036
122018284,4376747469,0.036
4376747483,122009291,0.105
4376747483,122018284,0.036
122009291,122012414,0.032
122009291,4376747483,0.105
122012414,1531440626,0.004
122012414,122009291,0.032
1531440626,3665384634,0.058
1531440626,122012414,0.004
3665384634,122015476,0.004
3665384634,1531440626,0.058
122015476,932569078,0.014
122015476,3665384634,0.004
932569078,932569115,0.021
932569078,122015476,0.014
932569115,3665314638,0.004
932569115,932569161,0.019
932569115,932569078,0.021
932569161,3665314639,0.004
932569161,3665275224,0.008
932569161,932569115,0.019
3665275224,1209626665,0.004
3665275224,932569161,0.008
1209626665,122023187,0.008
1209626665,1209623732,0.010
1209626665,3665275224,0.004
773426195,961153362,0.006
773426195,122028711,0.011
122028711,865275046,0.008
865275046,865274933,0.010
865274933,865275057,0.017
865275057,122028707,0.017
122028707,865275097,0.018
865275097,865275063,0.017
865275063,2183114805,0.030
2183114805,865275092,0.002
865275092,865275131,0.010
865275131,122028704,0.008
122028704,961153381,0.004
961153381,865275025,0.004
865275025,121996697,0.011
865275025,121996694,0.017
3709414160,3700410695,0.004
3700410693,3700410696,0.003
3700410693,1247774856,0.018
3700410693,3700410695,0.005
1247774856,773426091,0.023
1247774856,3700410693,0.018
773426091,773426343,0.014
773426091,3709437153,0.002
773426091,1247774856,0.023
3709437153,773426091,0.002
122041966,121997149,0.054
122041966,1209623328,0.005
122041966,3665385335,0.007
3665385335,739193103,0.007
739193103,950993417,0.004
739193103,739193129,0.029
739193129,1449283599,0.002
1449283599,1448557591,0.024
1448557591,1448557592,0.003
1448557591,1449283610,0.026
1449283610,1449283622,0.009
1449283622,1449285465,0.003
1449285465,1449285464,0.003
1449285465,122041974,0.037
122041974,122041984,0.012
122041984,737164594,0.009
737164594,3709385999,0.001
961153348,122041999,0.044
122041999,737164597,0.006
737164597,4601049483,0.030
4601049483,122042001,0.001
122042001,748739369,0.023
748739369,4601049823,0.003
4601049823,4601049822,0.003
4375107569,3122746925,0.030
4375107569,122018293,0.007
122018293,4375107569,0.007
3122746925,122036784,0.061
3122746925,4375107569,0.030
122036784,122012422,0.068
122036784,3122746925,0.061
122012422,122014226,0.067
122012422,122036784,0.068
122014226,1137141595,0.060
122014226,122012422,0.067
1137141595,122045550,0.008
1137141595,122014226,0.060
122045550,1137141617,0.008
122045550,1137141637,0.005
122045550,1137141519,0.006
122045550,1137141595,0.008
4368928757,748739361,0.006
748739361,748739376,0.012
748739376,748739358,0.009
748739358,932569130,0.006
932569130,122046636,0.013
122046636,122023187,0.010
122023187,1209626665,0.008
122023187,910149170,0.007
122023187,775456994,0.033
121998316,122047313,0.091
121998316,122014442,0.087
122014442,121998316,0.087
122047313,122031624,0.091
122047313,121998316,0.091
122031624,122014393,0.087
122031624,122047313,0.091
122014393,122030566,0.088
122014393,122031624,0.087
122030566,122013606,0.087
122030566,122014393,0.088
122013606,121996983,0.086
122013606,122030566,0.087
121996983,121996697,0.089
121996983,122013606,0.086
121996697,121996702,0.035
121996697,865275025,0.011
121996697,121996983,0.089
121996702,3665275223,0.007
121996702,910122809,0.004
121996702,121996697,0.035
121996702,961153117,0.005
961153117,865274986,0.008
865274986,865275095,0.009
865275095,865275114,0.007
865275114,122048877,0.006
122048877,122048881,0.023
122048881,865275154,0.033
865275154,865275007,0.008
865275007,122048886,0.008
122048886,696427582,0.012
696427582,865275012,0.013
865275012,696427583,0.015
696427583,910122602,0.012
910122602,696427585,0.005
696427585,3700433128,0.005
3700433128,122028717,0.004
121996678,3665314705,0.004
121996678,3665314662,0.006
3665314662,3665314716,0.078
3665314716,121996970,0.005
121996970,3665355235,0.004
3665355235,1450274252,0.053
1450274252,1450274251,0.009
1450274251,3665314710,0.014
3665314710,122013590,0.006
867744274,122011347,0.002
867744274,4375066460,0.018
4375066460,773425732,0.018
4375066460,867744274,0.018
121996681,961153064,0.008
121996681,1209623080,0.006
121996681,1448552791,0.009
1448552791,3665403954,0.023
3665403954,3665403955,0.004
3665403954,1529134341,0.009
1529134341,3665403953,0.063
1529134341,121996683,0.035
961153129,1209626900,0.025
1209626900,1209623297,0.007
1209623297,1529134351,0.088
1209623297,121996686,0.035
1209623297,1209624138,0.007
950993417,739193102,0.001
739193102,739193116,0.013
739193116,739193079,0.006
739193079,739193089,0.004
739193089,739193124,0.004
739193124,739193132,0.004
739193132,739193110,0.003
739193110,739193121,0.002
739193121,739193111,0.004
739193111,739193122,0.005
739193122,739193088,0.005
739193088,739193098,0.005
739193098,950993393,0.002
950993393,739193129,0.003
1209623080,712803718,0.003
1209623080,3665314659,0.005
1209623080,121996681,0.006
3665314705,800050696,0.019
3665314705,121996678,0.004
800050696,800050548,0.013
800050696,3665314705,0.019
800050548,3665448874,0.002
800050548,800050696,0.013
3665448874,121996673,0.005
3665448874,800050548,0.002
121996673,3665384631,0.003
121996673,3665448874,0.005
3665384631,121996669,0.025
3665384631,121996673,0.003
121996669,1531440735,0.029
121996669,3665384631,0.025
1531440735,1531440606,0.006
1531440735,121996669,0.029
1531440606,843615461,0.008
1531440606,1531440735,0.006
843615461,3665357132,0.022
843615461,1531440606,0.008
3665357132,121996665,0.006
3665357132,843615461,0.022
121996665,3665357132,0.006
1209623139,1209626937,0.009
1209623139,932569066,0.007
932569066,932569098,0.017
932569098,3665314626,0.007
932569098,3665314656,0.032
3665314656,748739371,0.004
748739371,3665314695,0.022
1137141479,4375066459,0.001
1137141479,773425732,0.008
773425732,4375066460,0.018
773425732,773425772,0.032
773425732,1137141479,0.008
4375066459,773426214,0.004
4375066459,1137141479,0.001
773426214,773425763,0.062
773426214,773426202,0.011
773426214,773426417,0.012
773426214,4375066459,0.004
773426039,2146092419,0.018
773426039,1448559020,0.003
773426039,773425938,0.012
773425938,773425856,0.024
773425938,773426039,0.012
773426021,773425768,0.062
773426021,773426331,0.066
773426021,773425971,0.011
773426021,773425821,0.009
773425821,773425830,0.024
773425821,773425983,0.009
773425821,773426021,0.009
773425971,773426417,0.062
773425971,773426278,0.066
773425971,773425763,0.012
773425971,773426021,0.011
773425763,773426214,0.062
773425763,773426062,0.066
773425763,773425749,0.011
773425763,773425971,0.012
773425749,773426202,0.062
773425749,773426046,0.066
773425749,773426284,0.012
773425749,773425763,0.011
773426284,773425855,0.062
773426284,773425933,0.066
773426284,773426236,0.011
773426284,773425749,0.012
773426236,773425895,0.043
773426236,773425937,0.066
773426236,773426284,0.011
773425856,773425938,0.024
773425856,773426237,0.012
773425856,773426269,0.011
773426269,961153356,0.027
773426269,773425856,0.011
773426237,2146092419,0.005
773426237,773425856,0.012
773426402,773426328,0.024
773426402,773426300,0.011
773426402,773425914,0.012
773425914,773425718,0.021
773425914,773426402,0.012
773426300,773426096,0.024
773426300,773426402,0.011
961152855,773426122,0.003
961152855,773425942,0.003
773426122,773425827,0.002
773426122,961152855,0.003
773425827,773425747,0.003
773425827,773426122,0.002
773425747,773426157,0.002
773425747,773425827,0.003
773426157,773426355,0.001
773426157,773425747,0.002
773426355,773425847,0.002
773426355,773426157,0.001
773425715,773426293,0.011
773425715,773426206,0.012
773425715,773426241,0.087
773426241,773426007,0.011
773426241,773426398,0.012
773426241,773425715,0.087
773426328,773426096,0.011
773426328,773426244,0.010
773426328,773426402,0.024
773426088,773425902,0.012
773426088,773426206,0.035
773426088,773426007,0.052
773426007,773426241,0.011
773426007,773426088,0.052
773426206,773425715,0.012
773426206,3700410694,0.012
773426206,773426088,0.035
773425768,773426021,0.062
773425768,773426417,0.011
773425768,773426152,0.009
773426152,773426087,0.011
773426152,4375066458,0.004
773426152,773425768,0.009
773426417,773425971,0.062
773426417,773426214,0.012
773426417,773425768,0.011
773426202,773425749,0.062
773426202,773425855,0.012
773426202,773426214,0.011
773425855,773426284,0.062
773425855,773426038,0.003
773425855,773426202,0.012
773426038,773425744,0.004
773426038,773425855,0.003
773425744,773425895,0.016
773425744,773426038,0.004
773425895,773426236,0.043
773425895,773425744,0.016
773426046,773425749,0.066
773426096,773426199,0.004
773426096,773426328,0.011
773426096,773426300,0.024
1137141542,4375066458,0.002
1137141542,773425772,0.007
773425772,773425732,0.032
773425772,4375066457,0.010
773425772,1137141542,0.007
4375066458,773426152,0.004
4375066458,1137141542,0.002
773426087,773426146,0.010
773426087,773425983,0.042
773426087,773426152,0.011
773425983,773426292,0.006
773425983,773425821,0.009
773425983,773426087,0.042
773425830,773426248,0.006
773425830,773426240,0.027
773425830,773425821,0.024
773426240,773425714,0.015
773426240,773425830,0.027
773425714,773426181,0.001
773425714,773426240,0.015
773426181,773425714,0.001
773426293,773426398,0.087
773426293,773426343,0.012
773426293,773425715,0.011
773426343,773426091,0.014
773426343,3128603431,0.030
773426343,773426293,0.012
773425868,773425937,0.028
773425868,773426308,0.010
773426308,773425933,0.028
773426308,773425868,0.010
773425937,773426236,0.066
773425937,773425868,0.028
3128603431,773426343,0.030
3128603431,773426318,0.057
773426318,773426398,0.011
773426318,3128603431,0.057
773426244,961152979,0.008
773426244,773425718,0.004
773426244,773426328,0.010
773426199,773425959,0.009
773426199,773426096,0.004
773425959,773425847,0.023
773425959,773426199,0.009
1448559020,773426039,0.003
1448559020,773425886,0.004
773425886,773426073,0.006
773425886,773426184,0.005
773425886,1448559020,0.004
773426184,773425886,0.005
773426184,773426274,0.005
773426274,773426184,0.005
773426073,2146092420,0.010
773426073,773425886,0.006
2146092420,773425776,0.009
2146092420,773426073,0.010
773425776,773426313,0.002
773425776,2146092420,0.009
773426313,961153356,0.003
773426313,1449283661,0.001
773426313,773425776,0.002
1449283661,773425921,0.001
1449283661,773426313,0.001
773425921,773426335,0.005
773425921,1449283661,0.001
773426335,773425808,0.005
773426335,773425921,0.005
773425808,773426221,0.006
773425808,773426335,0.005
773426221,773426130,0.006
773426221,773425808,0.006
773426130,773425834,0.006
773426130,773426221,0.006
773425834,1448574897,0.006
773425834,773426130,0.006
1448574897,1449283669,0.003
1448574897,773426025,0.006
1448574897,773425834,0.006
773426025,910123470,0.004
773426025,1448574897,0.006
910123470,2183114812,0.002
910123470,773425727,0.008
910123470,773426025,0.004
773425727,961153362,0.043
773425727,910123470,0.008
961153362,773426195,0.006
961153362,773425727,0.043
773425933,773426284,0.066
773425933,773426308,0.028
773426248,773425722,0.003
773426248,773425830,0.006
773425722,773426127,0.028
773425722,773426248,0.003
773426127,773426292,0.003
773426127,773425722,0.028
773426292,773425983,0.006
773426292,773426127,0.003
773426146,773425739,0.011
773426146,773425846,0.011
773426146,773426087,0.010
773425846,773426262,0.011
773425846,773426146,0.011
773426262,773425739,0.011
773426262,773425846,0.011
773425739,773426146,0.011
773425739,773426262,0.011
773426398,773426241,0.012
773426398,773426318,0.011
773426398,773426293,0.087
2146092419,773426039,0.018
2146092419,773426237,0.005
773425718,773425914,0.021
773425718,773426244,0.004
773426331,773426021,0.066
773426062,773425763,0.066
773426278,773425971,0.066
961152979,773426244,0.008
961152979,773426380,0.003
961153356,773426313,0.003
961153356,773426269,0.027
775457210,775457314,0.043
775457210,775457016,0.006
775457016,775457048,0.003
775457016,775457135,0.002
775457016,775457210,0.006
775457314,775457060,0.011
775457314,775457210,0.043
775457103,775457058,0.012
775457103,775457087,0.012
775457103,775457001,0.050
775457001,775457018,0.006
775457001,775457223,0.012
775457001,775457103,0.050
775456985,775457028,0.003
775456985,775457048,0.003
775457048,775457016,0.003
775457048,775456985,0.003
775457028,775457189,0.003
775457028,775456985,0.003
775457189,775457074,0.003
775457189,775457028,0.003
775457074,775456994,0.004
775457074,775457308,0.002
775457074,775457189,0.003
775457308,775457115,0.003
775457308,775457074,0.002
775457115,775457158,0.003
775457115,775457308,0.003
775457158,775457161,0.006
775457158,775456995,0.002
775457158,775457115,0.003
775456995,775457152,0.002
775456995,775457158,0.002
775457152,775457039,0.002
775457152,775456995,0.002
775457039,775457135,0.003
775457039,775457152,0.002
775457135,775457016,0.002
775457135,775457039,0.003
775457070,775457087,0.011
775457070,775457075,0.006
775457070,775457183,0.050
775457183,775457223,0.011
775457183,775457204,0.006
775457183,775457070,0.050
1448556236,775457075,0.002
1448556236,775457191,0.005
775457075,775457070,0.006
775457075,1448556236,0.002
775456994,775457074,0.004
775456994,122023187,0.033
775457060,775457289,0.004
775457060,775457314,0.011
775457289,775457279,0.006
775457289,775457060,0.004
775457279,775457058,0.006
775457279,775457289,0.006
775457161,775457052,0.031
775457052,775457144,0.004
775457144,775457027,0.004
775457027,775457314,0.010
775457204,1448556253,0.004
775457204,775457183,0.006
775457223,775457087,0.050
775457223,775457001,0.012
775457223,775457183,0.011
775457018,775457177,0.008
775457018,775457001,0.006
775457177,775457058,0.045
775457177,775457018,0.008
775457058,775457279,0.006
775457058,775457103,0.012
775457058,775457177,0.045
775457087,775457223,0.050
775457087,775457103,0.012
775457087,775457070,0.011
1448556253,775457204,0.004
1448556253,737164601,0.004
800050657,800050628,0.009
800050628,800050363,0.038
800050363,800050514,0.009
800050514,800050444,0.008
800050444,3665314652,0.006
3665314652,800050682,0.005
961153071,122024783,0.055
961153071,122015693,0.003
122024783,122024785,0.019
122024783,961153071,0.055
122024785,748739378,0.006
122024785,122024783,0.019
748739378,748739372,0.005
748739378,122024785,0.006
748739372,748739362,0.007
748739372,748739378,0.005
748739362,748739377,0.007
748739362,748739372,0.007
748739377,4601049488,0.003
